Date,Industry,ret
1933-09-01,HiTec,-17.14
1933-09-01,Hlth,-1.31
1933-09-01,NoDur,-7.45
1933-09-01,Enrgy,-2.69
1933-09-01,Other,-16.41
1933-09-01,Manuf,-10.09
1933-09-01,Shops,-8.74
1933-10-01,Enrgy,-4.85
1933-10-01,Hlth,-6.02
1933-10-01,Other,-10.84
1933-10-01,Shops,-7.83
1933-10-01,Durbl,-10.06
1933-10-01,Telcm,-7.18
1933-10-01,Manuf,-8.02
1933-10-01,NoDur,-9.12
1933-10-01,HiTec,-9.73
1933-10-01,Utils,-7.5
1933-11-01,Shops,14.45
1933-11-01,Enrgy,14.69
1933-11-01,NoDur,5.21
1933-11-01,HiTec,12.83
1933-11-01,Hlth,9.4
1933-11-01,Utils,-2.39
1933-11-01,Durbl,25.38
1933-11-01,Telcm,5.63
1933-11-01,Other,5.34
1933-11-01,Manuf,12.73
1933-12-01,Telcm,-3.75
1933-12-01,Enrgy,-1.27
1933-12-01,Durbl,10.45
1933-12-01,NoDur,-3.39
1933-12-01,Manuf,4.61
1933-12-01,HiTec,1.49
1933-12-01,Other,4.7
1933-12-01,Hlth,-11.73
1933-12-01,Utils,1.05
1933-12-01,Shops,4.57
1934-01-01,Other,18.55
1934-01-01,NoDur,10.02
1934-01-01,Manuf,11.09
1934-01-01,Hlth,16.77
1934-01-01,Enrgy,8.73
1934-01-01,Utils,20.52
1934-01-01,HiTec,16.08
1934-01-01,Durbl,13.2
1934-01-01,Telcm,5.97
1934-01-01,Shops,17.3
1934-02-01,Telcm,2.12
1934-02-01,NoDur,-4.98
1934-02-01,Shops,3.03
1934-02-01,Utils,-1.69
1934-02-01,HiTec,-6.31
1934-02-01,Hlth,-3.59
1934-02-01,Manuf,-3.16
1934-02-01,Other,-1.89
1934-02-01,Durbl,-2.06
1934-02-01,Enrgy,-3.38
1934-03-01,Enrgy,-1.33
1934-03-01,Manuf,-1.25
1934-03-01,Durbl,-0.3
1934-03-01,HiTec,3.18
1934-03-01,Hlth,-0.64
1934-03-01,Other,0.83
1934-03-01,Utils,-1.8
1934-03-01,Telcm,1.27
1934-03-01,NoDur,1.17
1934-03-01,Shops,2.4
1934-04-01,NoDur,3.1
1934-04-01,HiTec,-2.33
1934-04-01,Other,-1.65
1934-04-01,Utils,-3.75
1934-04-01,Shops,-1.21
1934-04-01,Enrgy,-1.99
1934-04-01,Telcm,-1.25
1934-04-01,Manuf,-2.75
1934-04-01,Hlth,8.0
1934-04-01,Durbl,-6.85
1934-05-01,Durbl,-12.82
1934-05-01,Telcm,-4.3
1934-05-01,NoDur,-3.0
1934-05-01,Other,-7.35
1934-05-01,Manuf,-10.06
1934-05-01,HiTec,-6.6
1934-05-01,Enrgy,-4.64
1934-05-01,Utils,-7.73
1934-05-01,Hlth,-0.38
1934-05-01,Shops,-7.92
1934-06-01,Hlth,2.04
1934-06-01,Other,3.1
1934-06-01,Durbl,-2.75
1934-06-01,Telcm,1.32
1934-06-01,Utils,4.26
1934-06-01,Shops,2.43
1934-06-01,NoDur,3.85
1934-06-01,Manuf,4.25
1934-06-01,HiTec,2.79
1934-06-01,Enrgy,1.2
1934-07-01,HiTec,-11.89
1934-07-01,Shops,-8.35
1934-07-01,Durbl,-13.83
1934-07-01,Enrgy,-9.73
1934-07-01,Utils,-17.24
1934-07-01,Hlth,-1.89
1934-07-01,Other,-17.28
1934-07-01,Manuf,-11.56
1934-07-01,NoDur,-5.12
1934-07-01,Telcm,-4.34
1934-08-01,Hlth,-3.05
1934-08-01,Durbl,10.87
1934-08-01,Enrgy,6.12
1934-08-01,Shops,4.72
1934-08-01,HiTec,6.59
1934-08-01,Other,4.44
1934-08-01,Utils,2.04
1934-08-01,Manuf,7.52
1934-08-01,Telcm,2.56
1934-08-01,NoDur,4.22
1934-09-01,Telcm,1.9
1934-09-01,Durbl,0.68
1934-09-01,Manuf,-1.13
1934-09-01,Utils,1.61
1934-09-01,Shops,2.55
1934-09-01,Hlth,0.8
1934-09-01,NoDur,0.23
1934-09-01,HiTec,-0.32
1934-09-01,Enrgy,-2.32
1934-09-01,Other,-0.35
1934-10-01,NoDur,0.61
1934-10-01,HiTec,-0.93
1934-10-01,Utils,-7.61
1934-10-01,Enrgy,-4.69
1934-10-01,Manuf,-0.46
1934-10-01,Durbl,-2.08
1934-10-01,Telcm,-1.56
1934-10-01,Other,-2.21
1934-10-01,Hlth,-0.71
1934-10-01,Shops,1.68
1934-11-01,Other,5.63
1934-11-01,Manuf,12.63
1934-11-01,Enrgy,7.03
1934-11-01,Telcm,-1.73
1934-11-01,HiTec,13.52
1934-11-01,NoDur,8.49
1934-11-01,Shops,9.61
1934-11-01,Utils,-0.25
1934-11-01,Hlth,4.07
1934-11-01,Durbl,17.61
1934-12-01,Shops,-1.04
1934-12-01,Telcm,-0.59
1934-12-01,Other,-0.17
1934-12-01,Manuf,2.21
1934-12-01,NoDur,-0.94
1934-12-01,Durbl,3.56
1934-12-01,Hlth,0.62
1934-12-01,Enrgy,0.68
1934-12-01,HiTec,3.66
1934-12-01,Utils,-8.66
1935-01-01,Manuf,-2.39
1935-01-01,Enrgy,-4.37
1935-01-01,Other,-6.71
1935-01-01,Telcm,-0.46
1935-01-01,HiTec,1.13
1935-01-01,Hlth,-0.86
1935-01-01,Durbl,-9.03
1935-01-01,NoDur,-1.41
1935-01-01,Shops,-5.27
1935-01-01,Utils,-3.16
1935-02-01,Telcm,1.04
1935-02-01,Durbl,-3.27
1935-02-01,Hlth,4.25
1935-02-01,Enrgy,-3.35
1935-02-01,Manuf,-1.8
1935-02-01,NoDur,1.61
1935-02-01,Shops,-0.62
1935-02-01,Other,-4.7
1935-02-01,HiTec,0.19
1935-02-01,Utils,-12.16
1935-03-01,Telcm,-0.72
1935-03-01,HiTec,-4.14
1935-03-01,Hlth,-3.14
1935-03-01,Enrgy,-3.82
1935-03-01,Manuf,-4.79
1935-03-01,Durbl,-5.82
1935-03-01,Other,-5.32
1935-03-01,NoDur,-4.62
1935-03-01,Utils,12.34
1935-03-01,Shops,-4.33
1935-04-01,Manuf,8.96
1935-04-01,Utils,11.14
1935-04-01,Enrgy,15.48
1935-04-01,Telcm,9.13
1935-04-01,NoDur,5.72
1935-04-01,Durbl,5.73
1935-04-01,Other,8.75
1935-04-01,HiTec,10.24
1935-04-01,Hlth,3.18
1935-04-01,Shops,6.47
1935-05-01,Hlth,-4.02
1935-05-01,Durbl,2.96
1935-05-01,Utils,13.76
1935-05-01,Shops,2.53
1935-05-01,Manuf,1.86
1935-05-01,Other,3.89
1935-05-01,NoDur,1.1
1935-05-01,Telcm,8.38
1935-05-01,HiTec,2.64
1935-05-01,Enrgy,3.51
1935-06-01,Enrgy,1.51
1935-06-01,Other,6.32
1935-06-01,Durbl,9.78
1935-06-01,Hlth,4.09
1935-06-01,HiTec,7.73
1935-06-01,Manuf,6.51
1935-06-01,Telcm,5.35
1935-06-01,Shops,6.28
1935-06-01,NoDur,5.51
1935-06-01,Utils,9.11
1935-07-01,HiTec,9.6
1935-07-01,Shops,7.51
1935-07-01,Durbl,19.08
1935-07-01,NoDur,3.14
1935-07-01,Utils,9.22
1935-07-01,Hlth,3.19
1935-07-01,Manuf,10.78
1935-07-01,Other,7.27
1935-07-01,Enrgy,0.13
1935-07-01,Telcm,5.74
1935-08-01,Durbl,9.01
1935-08-01,Enrgy,-1.89
1935-08-01,Hlth,0.29
1935-08-01,Shops,3.09
1935-08-01,Telcm,4.07
1935-08-01,NoDur,-1.56
1935-08-01,Other,3.39
1935-08-01,HiTec,3.21
1935-08-01,Manuf,3.25
1935-08-01,Utils,7.21
1935-09-01,Utils,-2.03
1935-09-01,Other,0.63
1935-09-01,NoDur,1.69
1935-09-01,Shops,-0.57
1935-09-01,Telcm,4.28
1935-09-01,Enrgy,-3.33
1935-09-01,Durbl,11.09
1935-09-01,Hlth,1.11
1935-09-01,Manuf,4.22
1935-09-01,HiTec,7.75
1935-10-01,Manuf,5.85
1935-10-01,Hlth,5.97
1935-10-01,NoDur,4.48
1935-10-01,Utils,14.13
1935-10-01,Telcm,3.11
1935-10-01,Durbl,13.63
1935-10-01,Enrgy,13.52
1935-10-01,Other,2.4
1935-10-01,Shops,1.22
1935-10-01,HiTec,8.8
1935-11-01,Shops,2.92
1935-11-01,Enrgy,2.78
1935-11-01,Telcm,9.72
1935-11-01,HiTec,5.82
1935-11-01,Other,13.19
1935-11-01,Manuf,4.58
1935-11-01,Durbl,3.49
1935-11-01,Hlth,1.74
1935-11-01,NoDur,1.1
1935-11-01,Utils,0.82
1935-12-01,HiTec,3.51
1935-12-01,Shops,-1.02
1935-12-01,Hlth,2.35
1935-12-01,Telcm,-0.16
1935-12-01,NoDur,2.08
1935-12-01,Utils,5.62
1935-12-01,Enrgy,14.09
1935-12-01,Other,4.3
1935-12-01,Durbl,5.8
1935-12-01,Manuf,3.69
1936-01-01,Durbl,3.89
1936-01-01,Hlth,3.46
1936-01-01,HiTec,6.49
1936-01-01,Other,12.15
1936-01-01,Enrgy,14.06
1936-01-01,NoDur,3.24
1936-01-01,Telcm,4.17
1936-01-01,Shops,-2.81
1936-01-01,Manuf,5.6
1936-01-01,Utils,12.53
1936-02-01,Durbl,3.74
1936-02-01,NoDur,0.61
1936-02-01,Utils,-6.59
1936-02-01,Shops,0.99
1936-02-01,Telcm,6.57
1936-02-01,HiTec,0.34
1936-02-01,Other,2.79
1936-02-01,Enrgy,1.26
1936-02-01,Hlth,3.45
1936-02-01,Manuf,5.56
1936-03-01,Shops,1.14
1936-03-01,Other,-2.96
1936-03-01,Enrgy,1.75
1936-03-01,Manuf,2.44
1936-03-01,NoDur,-2.08
1936-03-01,Telcm,-3.37
1936-03-01,Durbl,10.19
1936-03-01,Hlth,3.52
1936-03-01,HiTec,-0.05
1936-03-01,Utils,0.64
1936-04-01,Durbl,-10.15
1936-04-01,Manuf,-8.93
1936-04-01,Other,-7.43
1936-04-01,HiTec,-8.63
1936-04-01,Shops,-5.24
1936-04-01,Hlth,-9.19
1936-04-01,Enrgy,-10.28
1936-04-01,NoDur,-4.45
1936-04-01,Utils,-8.34
1936-04-01,Telcm,-5.66
1936-05-01,Durbl,4.06
1936-05-01,Manuf,6.2
1936-05-01,Shops,6.7
1936-05-01,Hlth,4.8
1936-05-01,Other,7.4
1936-05-01,NoDur,4.96
1936-05-01,Enrgy,-0.57
1936-05-01,HiTec,5.22
1936-05-01,Telcm,6.46
1936-05-01,Utils,9.52
1936-06-01,Telcm,2.43
1936-06-01,Manuf,1.29
1936-06-01,Enrgy,1.73
1936-06-01,Other,1.78
1936-06-01,NoDur,2.32
1936-06-01,Durbl,6.86
1936-06-01,Utils,3.62
1936-06-01,Shops,5.29
1936-06-01,HiTec,1.3
1936-06-01,Hlth,1.29
1936-07-01,Utils,11.59
1936-07-01,Telcm,2.44
1936-07-01,NoDur,2.97
1936-07-01,Shops,6.21
1936-07-01,Hlth,4.65
1936-07-01,Manuf,7.69
1936-07-01,Enrgy,4.74
1936-07-01,HiTec,12.05
1936-07-01,Durbl,4.91
1936-07-01,Other,9.65
1936-08-01,Durbl,-0.28
1936-08-01,Telcm,1.76
1936-08-01,Manuf,1.65
1936-08-01,HiTec,2.41
1936-08-01,Other,1.83
1936-08-01,Utils,-1.03
1936-08-01,Enrgy,-0.67
1936-08-01,NoDur,0.84
1936-08-01,Shops,2.49
1936-08-01,Hlth,-1.48
1936-09-01,Manuf,2.07
1936-09-01,Enrgy,1.39
1936-09-01,HiTec,-1.25
1936-09-01,Other,0.89
1936-09-01,Utils,-2.05
1936-09-01,Hlth,0.77
1936-09-01,Shops,2.94
1936-09-01,NoDur,-0.66
1936-09-01,Durbl,3.26
1936-09-01,Telcm,0.33
1936-10-01,HiTec,5.75
1936-10-01,Utils,5.72
1936-10-01,Enrgy,12.48
1936-10-01,NoDur,3.37
1936-10-01,Telcm,5.09
1936-10-01,Shops,11.22
1936-10-01,Hlth,3.78
1936-10-01,Manuf,7.73
1936-10-01,Other,8.11
1936-10-01,Durbl,5.08
1936-11-01,Telcm,3.87
1936-11-01,Shops,11.0
1936-11-01,Utils,-2.86
1936-11-01,Hlth,3.4
1936-11-01,Durbl,-1.37
1936-11-01,HiTec,5.5
1936-11-01,NoDur,4.53
1936-11-01,Manuf,5.44
1936-11-01,Other,0.49
1936-11-01,Enrgy,1.48
1936-12-01,HiTec,2.63
1936-12-01,Other,-1.18
1936-12-01,Durbl,-7.24
1936-12-01,Hlth,-2.04
1936-12-01,Shops,-8.14
1936-12-01,Utils,-1.63
1936-12-01,Telcm,-0.4
1936-12-01,Manuf,1.93
1936-12-01,Enrgy,9.24
1936-12-01,NoDur,-1.42
1937-01-01,Other,1.04
1937-01-01,Hlth,3.47
1937-01-01,Utils,2.61
1937-01-01,NoDur,2.45
1937-01-01,Telcm,-0.85
1937-01-01,Shops,0.07
1937-01-01,Manuf,4.6
1937-01-01,Enrgy,2.41
1937-01-01,HiTec,8.62
1937-01-01,Durbl,7.27
1937-02-01,HiTec,-1.32
1937-02-01,NoDur,0.89
1937-02-01,Manuf,2.66
1937-02-01,Other,4.76
1937-02-01,Durbl,-0.5
1937-02-01,Shops,3.06
1937-02-01,Hlth,-3.72
1937-02-01,Telcm,-3.06
1937-02-01,Enrgy,1.49
1937-02-01,Utils,-4.19
1937-03-01,Other,2.68
1937-03-01,Telcm,-2.09
1937-03-01,Manuf,1.35
1937-03-01,HiTec,-4.49
1937-03-01,Durbl,-4.13
1937-03-01,Shops,-2.73
1937-03-01,Utils,-6.32
1937-03-01,NoDur,-1.01
1937-03-01,Hlth,-5.03
1937-03-01,Enrgy,3.39
1937-04-01,Other,-6.83
1937-04-01,Durbl,-7.9
1937-04-01,Utils,-7.47
1937-04-01,Shops,-7.24
1937-04-01,Hlth,-3.32
1937-04-01,Manuf,-9.16
1937-04-01,NoDur,-6.38
1937-04-01,Telcm,-5.25
1937-04-01,HiTec,-7.62
1937-04-01,Enrgy,-5.3
1937-05-01,Utils,-5.27
1937-05-01,NoDur,-0.44
1937-05-01,Durbl,-1.97
1937-05-01,HiTec,0.8
1937-05-01,Shops,-4.54
1937-05-01,Hlth,1.68
1937-05-01,Enrgy,-0.24
1937-05-01,Other,-3.33
1937-05-01,Manuf,1.0
1937-05-01,Telcm,1.53
1937-06-01,Enrgy,-2.66
1937-06-01,Shops,-1.59
1937-06-01,Utils,-5.26
1937-06-01,Other,-8.94
1937-06-01,HiTec,-1.46
1937-06-01,Hlth,-4.12
1937-06-01,Manuf,-3.61
1937-06-01,NoDur,-3.24
1937-06-01,Telcm,1.39
1937-06-01,Durbl,-10.77
1937-07-01,Durbl,13.23
1937-07-01,Other,8.74
1937-07-01,Shops,10.33
1937-07-01,Manuf,9.21
1937-07-01,Utils,19.32
1937-07-01,Telcm,3.27
1937-07-01,NoDur,5.07
1937-07-01,Enrgy,8.42
1937-07-01,Hlth,4.14
1937-07-01,HiTec,9.55
1937-08-01,HiTec,-4.76
1937-08-01,Manuf,-4.43
1937-08-01,Utils,-10.18
1937-08-01,Enrgy,-6.57
1937-08-01,Shops,-4.27
1937-08-01,Durbl,-2.27
1937-08-01,Other,-8.34
1937-08-01,Hlth,1.09
1937-08-01,NoDur,-2.47
1937-08-01,Telcm,-2.54
1937-09-01,Enrgy,-13.21
1937-09-01,Durbl,-12.67
1937-09-01,Hlth,-10.76
1937-09-01,NoDur,-9.12
1937-09-01,Telcm,-2.1
1937-09-01,Other,-15.89
1937-09-01,Manuf,-17.45
1937-09-01,HiTec,-14.12
1937-09-01,Shops,-14.1
1937-09-01,Utils,-11.75
1937-10-01,Other,-10.13
1937-10-01,Utils,-4.88
1937-10-01,Hlth,-3.55
1937-10-01,HiTec,-7.19
1937-10-01,Shops,-7.04
1937-10-01,Durbl,-12.88
1937-10-01,Telcm,-5.36
1937-10-01,NoDur,-7.06
1937-10-01,Manuf,-13.87
1937-10-01,Enrgy,-6.95
1937-11-01,Manuf,-9.32
1937-11-01,Durbl,-15.24
1937-11-01,Shops,-14.36
1937-11-01,Other,-6.85
1937-11-01,Enrgy,-11.48
1937-11-01,Utils,2.9
1937-11-01,Telcm,-3.59
1937-11-01,HiTec,-4.59
1937-11-01,NoDur,-5.86
1937-11-01,Hlth,-5.12
1937-12-01,NoDur,-2.27
1937-12-01,Telcm,-1.54
1937-12-01,Other,-6.63
1937-12-01,Utils,-10.69
1937-12-01,Hlth,-2.41
1937-12-01,Durbl,-16.27
1937-12-01,HiTec,-2.2
1937-12-01,Enrgy,-1.25
1937-12-01,Manuf,-2.42
1937-12-01,Shops,-6.55
1938-01-01,NoDur,2.96
1938-01-01,Durbl,11.05
1938-01-01,Manuf,-1.24
1938-01-01,Hlth,3.52
1938-01-01,Utils,-5.7
1938-01-01,HiTec,-2.47
1938-01-01,Other,0.49
1938-01-01,Shops,5.92
1938-01-01,Telcm,-2.43
1938-01-01,Enrgy,0.51
1938-02-01,Enrgy,9.42
1938-02-01,Hlth,8.61
1938-02-01,Utils,3.64
1938-02-01,NoDur,3.46
1938-02-01,Telcm,-2.32
1938-02-01,Other,4.88
1938-02-01,HiTec,4.34
1938-02-01,Manuf,8.67
1938-02-01,Shops,9.5
1938-02-01,Durbl,3.47
1938-03-01,Hlth,-14.44
1938-03-01,Telcm,-17.44
1938-03-01,Manuf,-25.72
1938-03-01,Durbl,-27.35
1938-03-01,Enrgy,-25.2
1938-03-01,NoDur,-15.79
1938-03-01,Shops,-22.19
1938-03-01,HiTec,-27.72
1938-03-01,Utils,-19.61
1938-03-01,Other,-29.74
1938-04-01,Manuf,13.88
1938-04-01,Telcm,13.47
1938-04-01,Other,14.53
1938-04-01,Enrgy,15.92
1938-04-01,Hlth,11.82
1938-04-01,Durbl,14.85
1938-04-01,HiTec,16.76
1938-04-01,Utils,14.78
1938-04-01,NoDur,12.27
1938-04-01,Shops,16.18
1938-05-01,Hlth,1.71
1938-05-01,NoDur,-0.23
1938-05-01,HiTec,-2.99
1938-05-01,Telcm,0.83
1938-05-01,Other,-3.96
1938-05-01,Enrgy,-5.82
1938-05-01,Manuf,-6.89
1938-05-01,Shops,-3.86
1938-05-01,Utils,2.21
1938-05-01,Durbl,-6.92
1938-06-01,Shops,24.03
1938-06-01,Enrgy,21.98
1938-06-01,HiTec,27.3
1938-06-01,Other,24.86
1938-06-01,Hlth,10.07
1938-06-01,Manuf,32.89
1938-06-01,NoDur,13.2
1938-06-01,Telcm,12.42
1938-06-01,Utils,16.9
1938-06-01,Durbl,36.01
1938-07-01,Enrgy,7.38
1938-07-01,Hlth,5.8
1938-07-01,Other,10.0
1938-07-01,Shops,9.06
1938-07-01,Durbl,19.89
1938-07-01,Manuf,6.8
1938-07-01,Telcm,1.28
1938-07-01,HiTec,5.85
1938-07-01,NoDur,6.61
1938-07-01,Utils,0.68
1938-08-01,HiTec,-1.19
1938-08-01,Shops,-2.4
1938-08-01,Other,-3.73
1938-08-01,Hlth,0.36
1938-08-01,Durbl,5.97
1938-08-01,NoDur,-4.02
1938-08-01,Telcm,0.28
1938-08-01,Manuf,-1.92
1938-08-01,Utils,-5.53
1938-08-01,Enrgy,-8.82
1938-09-01,Enrgy,0.82
1938-09-01,Manuf,1.67
1938-09-01,Telcm,0.85
1938-09-01,Utils,1.23
1938-09-01,Durbl,0.69
1938-09-01,NoDur,0.51
1938-09-01,Shops,0.06
1938-09-01,Other,-1.25
1938-09-01,HiTec,1.6
1938-09-01,Hlth,-0.01
1938-10-01,HiTec,10.08
1938-10-01,Durbl,6.49
1938-10-01,Manuf,10.61
1938-10-01,Hlth,5.63
1938-10-01,Shops,8.04
1938-10-01,Other,11.1
1938-10-01,Enrgy,-1.56
1938-10-01,Telcm,3.56
1938-10-01,Utils,21.09
1938-10-01,NoDur,5.15
1938-11-01,Utils,-7.01
1938-11-01,HiTec,-4.34
1938-11-01,Enrgy,-0.11
1938-11-01,Durbl,-1.2
1938-11-01,Manuf,-1.45
1938-11-01,Shops,-0.37
1938-11-01,NoDur,-2.49
1938-11-01,Hlth,1.44
1938-11-01,Other,-2.02
1938-11-01,Telcm,0.65
1938-12-01,Enrgy,4.86
1938-12-01,Manuf,5.59
1938-12-01,NoDur,2.76
1938-12-01,Telcm,2.57
1938-12-01,Utils,3.95
1938-12-01,Hlth,0.85
1938-12-01,HiTec,3.08
1938-12-01,Other,6.32
1938-12-01,Durbl,2.12
1938-12-01,Shops,1.03
1939-01-01,Manuf,-9.32
1939-01-01,Telcm,1.81
1939-01-01,HiTec,-7.5
1939-01-01,Utils,1.21
1939-01-01,Hlth,-0.96
1939-01-01,Enrgy,-6.29
1939-01-01,Shops,-3.14
1939-01-01,NoDur,-1.92
1939-01-01,Durbl,-8.33
1939-01-01,Other,-8.65
1939-02-01,Manuf,3.0
1939-02-01,Enrgy,-1.18
1939-02-01,Shops,6.2
1939-02-01,Utils,8.78
1939-02-01,HiTec,2.76
1939-02-01,Durbl,7.06
1939-02-01,Other,4.7
1939-02-01,NoDur,2.46
1939-02-01,Telcm,3.53
1939-02-01,Hlth,3.72
1939-03-01,Durbl,-17.63
1939-03-01,Manuf,-15.57
1939-03-01,NoDur,-5.75
1939-03-01,HiTec,-14.99
1939-03-01,Utils,-13.63
1939-03-01,Telcm,-2.21
1939-03-01,Other,-14.95
1939-03-01,Enrgy,-8.31
1939-03-01,Shops,-9.59
1939-03-01,Hlth,-4.33
1939-04-01,Other,-1.83
1939-04-01,Manuf,-1.32
1939-04-01,Utils,3.03
1939-04-01,Hlth,1.0
1939-04-01,Shops,-0.13
1939-04-01,Enrgy,-1.06
1939-04-01,Telcm,2.75
1939-04-01,NoDur,0.62
1939-04-01,HiTec,-2.71
1939-04-01,Durbl,0.72
1939-05-01,Utils,6.61
1939-05-01,HiTec,8.28
1939-05-01,Durbl,7.89
1939-05-01,Manuf,7.62
1939-05-01,Hlth,5.49
1939-05-01,Enrgy,2.56
1939-05-01,Telcm,5.56
1939-05-01,Shops,11.38
1939-05-01,Other,8.01
1939-05-01,NoDur,5.47
1939-06-01,Durbl,-6.78
1939-06-01,Telcm,-3.79
1939-06-01,Other,-7.62
1939-06-01,HiTec,-8.0
1939-06-01,Manuf,-6.38
1939-06-01,NoDur,-2.04
1939-06-01,Utils,-3.55
1939-06-01,Hlth,1.1
1939-06-01,Shops,-2.7
1939-06-01,Enrgy,-6.12
1939-07-01,HiTec,14.04
1939-07-01,Enrgy,3.03
1939-07-01,Telcm,6.51
1939-07-01,Manuf,12.9
1939-07-01,Hlth,3.08
1939-07-01,Other,11.59
1939-07-01,Shops,8.71
1939-07-01,Utils,12.71
1939-07-01,NoDur,6.22
1939-07-01,Durbl,17.58
1939-08-01,Durbl,-6.94
1939-08-01,Shops,-7.33
1939-08-01,Other,-9.97
1939-08-01,Hlth,-5.43
1939-08-01,Telcm,-4.19
1939-08-01,HiTec,-8.09
1939-08-01,Enrgy,-3.91
1939-08-01,Manuf,-6.79
1939-08-01,Utils,-6.01
1939-08-01,NoDur,-7.36
1939-09-01,Other,25.59
1939-09-01,Enrgy,25.56
1939-09-01,Telcm,2.37
1939-09-01,Utils,3.6
1939-09-01,Durbl,23.72
1939-09-01,NoDur,4.79
1939-09-01,Shops,1.59
1939-09-01,Hlth,7.07
1939-09-01,HiTec,12.26
1939-09-01,Manuf,27.0
1939-10-01,Hlth,0.21
1939-10-01,Durbl,-1.4
1939-10-01,Telcm,3.05
1939-10-01,NoDur,3.26
1939-10-01,Manuf,-2.56
1939-10-01,HiTec,-0.89
1939-10-01,Shops,5.77
1939-10-01,Other,-1.59
1939-10-01,Enrgy,-3.93
1939-10-01,Utils,2.11
1939-11-01,HiTec,-2.59
1939-11-01,Other,-5.05
1939-11-01,Utils,-1.49
1939-11-01,Durbl,-2.92
1939-11-01,Hlth,1.22
1939-11-01,Manuf,-5.99
1939-11-01,Enrgy,-6.14
1939-11-01,Telcm,0.97
1939-11-01,NoDur,-0.47
1939-11-01,Shops,-2.31
1939-12-01,HiTec,3.61
1939-12-01,Durbl,3.88
1939-12-01,Telcm,2.87
1939-12-01,Hlth,3.77
1939-12-01,Other,2.38
1939-12-01,Utils,2.95
1939-12-01,Enrgy,-0.08
1939-12-01,Shops,3.03
1939-12-01,Manuf,3.97
1939-12-01,NoDur,3.17
1940-01-01,Hlth,-1.79
1940-01-01,Durbl,-3.83
1940-01-01,Telcm,-0.12
1940-01-01,NoDur,1.69
1940-01-01,Enrgy,-2.19
1940-01-01,Other,-2.66
1940-01-01,Shops,-0.95
1940-01-01,HiTec,-4.2
1940-01-01,Utils,-0.05
1940-01-01,Manuf,-4.63
1940-02-01,Shops,2.51
1940-02-01,Telcm,1.04
1940-02-01,NoDur,0.94
1940-02-01,Durbl,2.08
1940-02-01,HiTec,-0.58
1940-02-01,Other,0.88
1940-02-01,Manuf,2.7
1940-02-01,Enrgy,0.97
1940-02-01,Utils,-1.24
1940-02-01,Hlth,1.48
1940-03-01,Other,2.63
1940-03-01,NoDur,1.65
1940-03-01,Manuf,1.54
1940-03-01,Enrgy,1.72
1940-03-01,HiTec,3.05
1940-03-01,Shops,3.08
1940-03-01,Utils,1.74
1940-03-01,Hlth,1.9
1940-03-01,Telcm,1.16
1940-03-01,Durbl,3.78
1940-04-01,Shops,-0.13
1940-04-01,Other,-0.77
1940-04-01,Manuf,0.76
1940-04-01,Durbl,-0.54
1940-04-01,Enrgy,0.18
1940-04-01,Hlth,-0.31
1940-04-01,Telcm,0.33
1940-04-01,NoDur,1.75
1940-04-01,Utils,-1.35
1940-04-01,HiTec,-1.49
1940-05-01,Utils,-19.94
1940-05-01,Other,-24.01
1940-05-01,HiTec,-20.77
1940-05-01,Enrgy,-24.47
1940-05-01,Hlth,-21.21
1940-05-01,Manuf,-22.21
1940-05-01,Shops,-24.41
1940-05-01,NoDur,-20.91
1940-05-01,Telcm,-14.13
1940-05-01,Durbl,-26.04
1940-06-01,Hlth,4.91
1940-06-01,HiTec,3.01
1940-06-01,Telcm,8.72
1940-06-01,Shops,9.01
1940-06-01,Enrgy,5.67
1940-06-01,NoDur,5.38
1940-06-01,Durbl,8.68
1940-06-01,Other,8.56
1940-06-01,Manuf,4.2
1940-06-01,Utils,17.43
1940-07-01,Shops,4.39
1940-07-01,Utils,0.08
1940-07-01,Durbl,5.92
1940-07-01,Telcm,1.97
1940-07-01,HiTec,5.0
1940-07-01,Other,3.38
1940-07-01,NoDur,-0.02
1940-07-01,Hlth,-0.52
1940-07-01,Enrgy,3.19
1940-07-01,Manuf,4.33
1940-08-01,Shops,2.9
1940-08-01,Enrgy,1.42
1940-08-01,Durbl,7.39
1940-08-01,Manuf,2.49
1940-08-01,Telcm,-0.36
1940-08-01,Other,2.88
1940-08-01,Hlth,-2.29
1940-08-01,HiTec,3.31
1940-08-01,Utils,-1.04
1940-08-01,NoDur,1.34
1940-09-01,Other,2.46
1940-09-01,Shops,3.32
1940-09-01,Durbl,3.17
1940-09-01,HiTec,4.22
1940-09-01,Hlth,4.61
1940-09-01,Telcm,1.66
1940-09-01,NoDur,2.53
1940-09-01,Utils,-2.19
1940-09-01,Manuf,4.14
1940-09-01,Enrgy,-2.26
1940-10-01,Durbl,3.94
1940-10-01,NoDur,-1.41
1940-10-01,Enrgy,6.3
1940-10-01,Manuf,4.1
1940-10-01,Telcm,1.61
1940-10-01,Shops,0.08
1940-10-01,Utils,3.82
1940-10-01,HiTec,2.43
1940-10-01,Hlth,-3.0
1940-10-01,Other,5.3
1940-11-01,Enrgy,0.87
1940-11-01,Telcm,0.61
1940-11-01,Manuf,-1.48
1940-11-01,Utils,-13.06
1940-11-01,Durbl,-0.63
1940-11-01,Shops,-2.15
1940-11-01,NoDur,-0.99
1940-11-01,Hlth,-1.82
1940-11-01,HiTec,-2.81
1940-11-01,Other,-0.09
